,BCUTi-1h,Xp-2d,MATS8dv,VE1_D,AXp-2d,ATSC3m,AATSC1s,MATS2i,SdCH2,SsOH,ATS2pe,ETA_eta_RL,MATS2m,VSA_EState7,VR3_DzZ,GATS1se,VR2_Dzare,ATSC0v,SMR_VSA1,MATS3i,AATS1pe,VSA_EState1,nBondsM,VE1_Dzp,SRW09,EState_VSA2,Mp,bpol,nFAHRing,C1SP3,AETA_beta,SlogP_VSA1,LogEE_Dzm,MATS1dv,GATS6i,SpAD_Dzp,MATS1d,BCUTs-1l,MATS1s,ATSC1s,BalabanJ,AATS5p,GATS3Z,IC4,AATS0m,TMPC10,Xch-6d,AATSC3dv,BCUTd-1l,AATSC5s,MATS7c,MATS1dv,Vinyl,ATSC2Z,AMID_C,MATS1s,AATSC0p,BIC2,out
10,13.764477806573076,5.20362789759068,-0.008968979928977182,3.6839837946918452,0.3453773998020643,140.82149610274138,-0.11537500286612518,-0.02234131752748717,4.257300161505629,0.0,298.76357,6.962112593535483,-0.09338593292640025,1.792408447026959,4.297393909661781,0.8174883075088815,3.9797999454275934,1468.5701419039783,12.08828314892203,-0.1403502010093817,6.474668234436759,8.996805723733939,5.746,3.682772291639363,0.0,8.113958599019373,0.6668930508743877,21.182280566,0.0,3.95,0.8986777777777778,2.355553766856238,44.01070437012369,0.2182099542523669,0.8676363242592148,147.12003874736146,0.24802657364656688,1.3439083648813117,-0.023451452261752145,-3.85697871605862,2.554097325964708,1.2740073421665439,0.8327502592734479,3.5118327580168125,117.12850605774432,175.932,0.039194444444444435,0.19575563124476877,0.9704946830792764,-0.09492838307373089,-0.07343321446342016,0.2182099542523669,0.0,-76.51503385416667,1.328946579355552,-0.023451452261752145,0.3371476126297245,0.6465707161192297,1.562
11,13.735313966637992,5.972062457247636,-0.2824835245642688,3.9135083980122154,0.3367313011167696,4.297938776568522,-0.0862717463057189,-0.07654905410649959,3.6885535910199705,0.0,316.5624986,7.653259897898236,-0.07129898967842087,1.836847930996473,4.649163173416637,0.7445092198315694,4.233031866535682,1536.0678567356533,17.194645848720853,-0.07255713759032062,6.556764500631313,8.914403921485262,6.0760000000000005,3.917756824884171,0.0,26.60480416552379,0.6728838660709426,22.132560286000004,0.0,3.128,0.9812261904761905,1.672784559071821,53.08705252676725,0.3111525653365945,0.8399641833404151,178.65175863105904,0.23727511971150592,1.3286254448553012,-0.037748521862922435,-2.9286226185739697,2.8328485388566427,1.2845937228932387,0.8691878239130684,3.6398364341354723,124.3258476361096,186.58300000000003,0.03587962962962963,-0.1543101930520457,0.9672530185424785,-0.09936739704174642,0.08026062791577178,0.3111525653365945,0.0,-62.157664062500004,1.2980745018698618,-0.037748521862922435,0.3328989614766614,0.6901667461694848,1.555
12,13.739643083363772,5.218598741135011,-0.017685819290182928,3.688240399145079,0.3457740004850017,133.65914741009846,-0.11628426225210856,-0.03127171221289201,4.189311741345809,0.0,298.18798740000005,6.9800837924942165,-0.09598581203934503,1.768638824326027,4.302737237170886,0.81775557075224,3.980550102511313,1470.6728032977578,12.641335053839686,-0.13395158204866103,6.472481822134387,9.18117448601663,5.732,3.6858575644141838,0.0,7.993460011940256,0.6675471688395935,21.074255977,0.0,3.907,0.9020055555555555,1.8946845516017565,44.554636810809065,0.21572331385733864,0.872300627047439,148.8654867105881,0.24339181787059233,1.3461807971936792,-0.02471721235799723,-3.878374119952767,2.5389497012167963,1.2774087942133503,0.8351894192591163,3.543781436128903,116.9774339735303,175.80800000000002,0.040777777777777774,0.18530958744249446,0.9703728891483397,-0.10368047650715455,-0.07825203954027432,0.21572331385733864,0.0,-77.3108402777778,1.3375732280429227,-0.02471721235799723,0.3368525628346071,0.6503175147518484,1.562
13,13.713177957075319,5.981111066827338,-0.28786752523319753,3.9159495595511715,0.3371143297213748,-0.5300723098437814,-0.08758628015500677,-0.08397225952545556,3.6380719459922526,0.0,315.9302968,7.665742621840577,-0.07367505624416198,1.8172574921264804,4.651832406030223,0.7452759142783445,4.232477345493503,1537.504005377566,17.6521530553387,-0.06762935521553554,6.554126939393939,9.08136986866969,6.068,3.919051781583846,0.0,26.326810769485927,0.6734201378567541,22.023259317999997,0.0,3.094,0.9839365079365079,1.263123034401171,53.51713865531587,0.3080884486464869,0.8442779785250645,179.9934525614183,0.23344324722567567,1.3310401875309215,-0.038890807371806765,-2.9634751105580017,2.8162233352237793,1.2878147791554457,0.8709499384270446,3.668268430548019,124.08176453033768,186.534,0.0374074074074074,-0.1598871008661908,0.9671505856580225,-0.107395266672679,0.07445836729479854,0.3080884486464869,0.0,-62.869749999999996,1.3064751361478693,-0.038890807371806765,0.3324907740062556,0.6932073120627427,1.556
14,13.715764729908805,5.241187673546472,-0.0265335493539555,3.6945961806189014,0.34599403553336133,127.62702282852305,-0.11773636299315891,-0.0395509416222837,4.13864257392606,0.0,297.7993174,7.005489750860924,-0.09797828897810575,1.7520750796800202,4.311325277535685,0.8175114481760268,3.9846287673232785,1473.223537524013,13.194502307217887,-0.12832010301583568,6.4707442292490125,9.357704289493576,5.74,3.6909891657571983,0.0,7.905809458007901,0.6681868804073672,20.963392595,0.0,3.8569999999999998,0.9065944444444445,1.4508845665418857,45.152002484385385,0.21355960877140423,0.8763324249747839,150.7411686631085,0.23961339137836918,1.3489539860831463,-0.02631310329245055,-3.916801821753582,2.52371602268479,1.281372246870424,0.8372992029800514,3.576780984494551,116.72865925207574,176.14399999999998,0.04248148148148148,0.17650931405439255,0.9701902224573783,-0.11256117289544527,-0.08277574649792127,0.21355960877140423,0.0,-77.67725694444447,1.3467251418800494,-0.02631310329245055,0.3360678446990296,0.6541429639929802,1.562
15,13.471709237808946,5.712262020398189,-0.2914487917689324,3.8375646425129077,0.33901215271946317,-77.92344716847387,-0.06261905848918507,-0.12677716187751456,3.5259075108034237,0.0,311.03215460000007,7.370670041905743,-0.09828166470548325,2.2128552607709753,4.5401821579532635,0.7908316675201881,4.1142866315973965,1540.5335760588523,17.49965065313275,-0.0230587421193367,6.500050819444444,8.783921073318217,5.074,3.8435076033320117,0.0,25.610693365880827,0.6726823065504707,21.831373896000002,0.0,2.9240000000000004,0.9356507936507936,0.0,51.666946925387535,0.29459844067079016,0.8652109225890113,172.10537101237068,0.21391202395553816,1.300804075315785,-0.039668936861530016,-2.1465695792079966,2.812223238250499,1.244904397663705,0.9066117758926198,3.713446530951218,123.05039944183217,167.50400000000002,0.03674605996967279,-0.2809610783268181,0.967860936492309,-0.10284954916928625,0.07413627776424067,0.29459844067079016,0.246,-74.754453125,1.3449564549024353,-0.039668936861530016,0.3414131155681829,0.6941953646747501,1.553
16,13.345683918082702,4.857115777908138,-0.0004589799289771816,3.579479493448826,0.3462021331138801,40.189808346862975,-0.08998936007457331,-0.08716761952792268,4.415144180780006,0.0,291.8363978,6.580442638427031,-0.12763135246157553,2.5778623585915845,4.150363551674525,0.8913105065715913,3.8277482124751527,1479.2372761656839,12.08828314892203,-0.0803961899274108,6.3812547798913055,8.60523072373394,4.504,3.5795293932292505,0.0,5.404429446971567,0.6656375198128743,20.530316264,0.0,3.536,0.8411777777777778,0.0,41.88236977828359,0.1886549542523669,0.8988288789972647,135.82462758879575,0.22847374809374132,1.309210670192629,-0.032379733248264195,-2.9951408372707413,2.491986143070723,1.2181417656949183,0.8850304535504122,3.6444189500007553,112.20024128596249,152.748,0.04347304401400218,0.05190377939291691,0.970518355635793,-0.10263871466010462,-0.09165873604050663,0.1886549542523669,0.41400000000000003,-89.76303385416668,1.4216090963698333,-0.032379733248264195,0.34132893204975095,0.650700451484167,1.558
17,13.505507437792193,5.77268097963516,-0.2935510829147094,3.854977720858172,0.33880781040167135,-64.92042513910663,-0.06867817100475643,-0.12260714533995426,3.5267771656621534,0.0,311.64922680000006,7.438447698430277,-0.09469782595414862,2.1271400281872013,4.564555826828731,0.7823222899776561,4.138191471324152,1540.9253070254065,17.80465545754465,-0.029235385635390593,6.508992284722222,8.942793818499624,5.274,3.859605035208748,0.0,25.549530796705923,0.673141057712789,21.796376648000003,0.0,2.934,0.9472579365079365,0.0,52.305278188220434,0.2952590990773698,0.863560650793553,174.4823221528101,0.21580354867922205,1.3085266777385587,-0.04037844535263996,-2.339245061572868,2.8018525017295444,1.2555778831613729,0.900495811866003,3.7227498763287747,123.02855233643396,171.40900000000002,0.03790739786176916,-0.2591192787544704,0.9676329009340183,-0.10883719152865673,0.07034832063878635,0.2952590990773698,0.198,-72.6854296875,1.3430805370917813,-0.04037844535263996,0.3391619760139112,0.6958508512979193,1.557
18,13.402787129578037,4.939882470955576,-0.010840819290182928,3.6041825916235197,0.34643737293146215,52.71626812819627,-0.0958653756589038,-0.08341460730019883,4.316273235109982,0.0,292.61613150000005,6.673088393820026,-0.12353104079589905,2.40041697058453,4.18447368835505,0.8771342960852893,3.858247621658262,1479.2528895517382,12.641335053839686,-0.08572770356968444,6.3973449130434785,8.86621198601663,4.7330000000000005,3.6028143635190935,0.0,5.814056128771368,0.6665372851596807,20.549849908,0.0,3.574,0.8557555555555556,0.0,42.84271550867681,0.19195081385733864,0.8973902906410879,139.78004730043742,0.22766454514331963,1.3182717819006082,-0.0318986557601917,-3.1851566957103423,2.4889907062803296,1.2324734392253036,0.8772408798731962,3.650426851420335,113.01339491796666,157.16000000000003,0.044219260040248135,0.06960266312687449,0.9703919301177117,-0.10988226495706385,-0.09291169820010475,0.19195081385733864,0.333,-87.96684027777779,1.4121061221631057,-0.0318986557601917,0.3402157980202806,0.6536392584149502,1.559
19,13.539305673444993,5.831246299573029,-0.2959760317952919,3.8719122083431583,0.3386509559274429,-52.51143624386848,-0.07444517564854182,-0.1186461801716948,3.52075662390326,0.0,312.23559600000004,7.504242191707215,-0.09127016977291753,2.0390232068846057,4.588205950168688,0.7738730965608038,4.161229528356262,1541.2295074186943,18.10966026195655,-0.035084554098151345,6.5179507986111105,9.101384548847317,5.466,3.8752767362650142,0.0,25.51314848135278,0.6736055913334048,21.7662994,0.0,2.946,0.9584563492063491,0.0,52.92993417981041,0.2960140962404731,0.8620290234110928,176.8367242977386,0.21741084138804811,1.3159766906592847,-0.040959717170082593,-2.5228530758439627,2.7923280996433455,1.2659841147847408,0.8945401828701308,3.731307005199818,123.06285975954468,175.151,0.03898540242053219,-0.2384359047305684,0.9674253439397823,-0.11462531031058927,0.06682552273017187,0.2960140962404731,0.15000000000000002,-70.7478515625,1.3407784706414472,-0.040959717170082593,0.33710573523137083,0.697492348452604,1.554
20,13.646064843683302,8.05625733158088,-0.013965636238118626,4.485320043794166,0.3209133011713122,-204.6188868337912,-0.09525931699840429,-0.054321866913803085,3.3899767358703503,0.0,442.28565879999996,10.07653875965492,-0.056377977832838766,1.9823766348784693,5.364368293117665,0.7379448474190169,4.95613685067031,2141.4820410060393,23.904751545782645,-0.20431899388339264,6.4953667500000005,12.749437504829093,6.444,4.480347026226148,0.0,26.355392120337633,0.6708069773233534,30.44031987200001,0.0,4.54,0.9739583333333333,0.0,85.77535435615768,0.30601016491097943,0.9578739502126861,282.94630378519463,0.30708039573060886,1.3031123246930951,-0.04239553767736571,-2.692873199588476,3.5510724324768272,1.3180256445346812,0.8399989913378769,3.9687340890758476,116.20032965835,279.192,0.040999999999999995,0.005397470916344432,0.9671095589262965,-0.18725764900478295,-0.10639976370192272,0.30601016491097943,0.0,-78.65961665000002,1.3856229292868512,-0.04239553767736571,0.3186343721403681,0.6892649266850495,1.519
21,13.63874075463729,7.353828990207894,0.05600124611304449,4.350945381881549,0.3238182373260212,-404.43464987239304,-0.0492794505163526,-0.04304640927891955,3.189185913643235,4.176140215419501,479.7353392000001,9.559214152014324,-0.11415570617110904,2.459987226114734,5.167781474904257,0.849275685514318,4.701619577144022,2282.5954101840243,22.343980002031646,-0.2857290355370832,6.3974925277777785,13.476425614029564,2.5540000000000003,4.361943968045473,0.0,27.013798467847224,0.6387714250085776,34.25854071200001,0.0,6.554,0.7260375000000001,0.0,82.96763374296219,0.2393068914980327,1.0339070478125378,277.8375330903457,0.3400669471185544,1.1383260244406364,-0.057866900663169525,-1.4776532652209262,4.366578148470387,1.1290802117079117,0.950550635060989,3.898772394211954,105.84509429774596,214.73400000000004,0.0,-0.16884969120927484,0.9680515782779664,-0.1386077497905554,-0.04095542950732439,0.2393068914980327,0.0,-111.65194479824692,1.3600294897151817,-0.057866900663169525,0.31727348267498057,0.6982713732033227,1.519
22,13.641088654424646,7.853524066352989,0.07180180100656486,4.475855787256052,0.32465439033295157,-478.9383347514372,-0.024135906389244545,-0.05987494642269088,2.302506421957672,3.0150608730158734,499.78301440000007,10.077725180257978,-0.11226148047980039,2.068089991297483,5.315727133983893,0.8237272448003669,4.8522674123274525,2393.1459748884618,24.08170944381732,-0.2603805918001614,6.413342138888889,14.085823318531117,2.6780000000000004,4.488230769670133,0.0,30.3693920205697,0.647299372632465,36.20941138400001,0.0,6.678000000000001,0.7355958333333333,0.0,90.25612627065686,0.2724002664254469,1.0555749299207586,302.8631009163844,0.31605246189086056,1.1383135465560306,-0.03648266742814649,-0.506141882028424,4.4642334986911285,1.151480785760607,0.9313700054272713,3.876145882035502,114.28300831989733,235.938,0.0,-0.22554295881998654,0.9705909332390716,-0.14040129312994284,-0.06772010271297885,0.2724002664254469,0.0,-123.64515117720967,1.324729672314758,-0.03648266742814649,0.34021557069110997,0.690318274433209,1.521
23,13.640558483504918,7.740689694320226,0.06823393377254414,4.447650211848906,0.32446558158945116,-462.11492203681433,-0.029813480869559258,-0.05607495416441993,2.5027243716931213,3.2772400793650793,495.25612,9.96064204484812,-0.1126892088617088,2.156582915288475,5.282320049675588,0.8294962475422267,4.818250159221517,2368.18294414875,23.689318924704427,-0.26610443393430505,6.409763194444444,13.948217385256573,2.6500000000000004,4.459714395109726,0.0,29.6116773473743,0.6453737070399743,35.76889220000001,0.0,6.6499999999999995,0.7334375,0.0,88.61033763537097,0.26492756886119206,1.0506821823479346,297.2121662459885,0.3214750875874366,1.138316364142877,-0.04131136525540975,-0.7255154201686667,4.442182290576767,1.146422591619676,0.9357011153445625,3.8812550944624427,112.37767289554056,231.15,0.0,-0.212741253230471,0.9700175305059188,-0.1399962994726618,-0.061676466827831074,0.26492756886119206,0.0,-120.93700780131485,1.332700598824531,-0.04131136525540975,0.33503509920359686,0.6921141354458153,1.526
24,13.640558483504918,7.740689694320226,0.06823393377254414,4.447650211848906,0.32446558158945116,-462.11492203681433,-0.029813480869559258,-0.05607495416441993,2.5027243716931213,3.2772400793650793,495.25612,9.96064204484812,-0.1126892088617088,2.156582915288475,5.282320049675588,0.8294962475422267,4.818250159221517,2368.18294414875,23.689318924704427,-0.26610443393430505,6.409763194444444,13.948217385256573,2.6500000000000004,4.459714395109726,0.0,29.6116773473743,0.6453737070399743,35.76889220000001,0.0,6.6499999999999995,0.7334375,0.0,88.61033763537097,0.26492756886119206,1.0506821823479346,297.2121662459885,0.3214750875874366,1.138316364142877,-0.04131136525540975,-0.7255154201686667,4.442182290576767,1.146422591619676,0.9357011153445625,3.8812550944624427,112.37767289554056,231.15,0.0,-0.212741253230471,0.9700175305059188,-0.1399962994726618,-0.061676466827831074,0.26492756886119206,0.0,-120.93700780131485,1.332700598824531,-0.04131136525540975,0.33503509920359686,0.6921141354458153,1.523
25,13.641164393127465,7.86964326235767,0.07231149632571068,4.479885155171358,0.32468136301059447,-481.34167942495475,-0.023324824320628157,-0.06041780245958673,2.2739038577097506,2.9776067006802722,500.4297136,10.094451342459386,-0.11220037642524205,2.0554481450130555,5.320499574599365,0.8229031015515297,4.8571270199140155,2396.7121221369916,24.13776523226202,-0.2595629000667123,6.413853416666667,14.10548130899891,2.6820000000000004,4.492304537464476,0.0,30.477636973883328,0.6475744677171065,36.27234269600001,0.0,6.682,0.7359041666666667,0.0,90.49123893284057,0.27346779464891185,1.0562738938597336,303.6703772978695,0.315277801077064,1.138313144043624,-0.03579285345282316,-0.4748028051512465,4.467383671278894,1.1522033849235973,0.9307512754390869,3.875415994545939,114.55519909480543,236.622,0.0,-0.22737177390420305,0.9706728479152362,-0.1404591493666973,-0.06858347926799996,0.27346779464891185,0.0,-124.0320288023375,1.3235909685276477,-0.03579285345282316,0.340955638046469,0.6900617228599797,1.521
26,13.643845261152178,8.130391885035184,0.04720753981343512,4.530154712365134,0.3236414643222727,-410.03734975662024,-0.03962681142620678,-0.06472001461093274,2.334804362543788,1.4513491780045351,487.14636020000006,10.288480742712864,-0.09127196450810203,1.877463717798605,5.393581864530893,0.7822865037522844,4.951203677272073,2347.1230612234185,24.72544938684232,-0.2297739546510342,6.449473111111112,13.850536249317628,4.091,4.536813979437277,0.0,30.283875085087896,0.6592775114551709,34.91679150800001,0.0,5.955,0.8257256944444444,0.0,91.6035702883485,0.29803857385347376,1.0290529575648135,305.85011512864816,0.3030255904440534,1.1979307865993791,-0.029912274114432126,-0.9015886888671691,4.173636348953437,1.220858368814022,0.8905009176335438,3.900427670181877,118.41335850683583,260.223,0.014833333333333332,-0.16508198892178744,0.9703656676713095,-0.15808388314709748,-0.09261497022481453,0.29803857385347376,0.0,-112.2546200012966,1.3323828670617144,-0.029912274114432126,0.3417518411574883,0.6866979608720833,1.534
